     abs(τq_K_D),        abs(ωq_K_D)
13.2030558279152, 0.0540490126473443
13.0604642415655, 0.0689071238429764
12.9136070274144, 0.0837109890966976
12.7623180360857, 0.0984525446613376
12.6064310925713, 0.1131237216010660
12.4457799476077, 0.1277164541498090
12.2801983645322, 0.1422228091232340
12.1095200078937, 0.1566372934518020
11.9335784847079, 0.1709534763631870
11.7522074032127, 0.1851620822596810
11.5652402984829, 0.1992537352441410
11.3725106050113, 0.2132190572188070
11.1738517294144, 0.2270486732556250
10.9690970226881, 0.2407332047117120
10.7580797830113, 0.2542632745997450
10.5406332409020, 0.2676295077695530
10.3166243409985, 0.2808225249120410
10.0860405942643, 0.2938329510183950
 9.8489584008074, 0.3066514091012640
 9.6054445010843, 0.3192685208004220
 9.3555620239445, 0.3316749112483650
 9.0993739913802, 0.3438612022867920
 8.8369434087530, 0.3558180164841840
 8.5683332304255, 0.3675359781250820
 8.2936063986633, 0.3790057099798810
 8.0128257480117, 0.3902178348795260
 7.7260541439785, 0.4011630675557100
 7.4333543851166, 0.4118331839800250
 7.1347892363923, 0.4222220178169130
 6.8304214331709, 0.4323242648052630
 6.5203136538026, 0.4421346305362400
 6.2045285710157, 0.4516478193492730
 5.8831288181989, 0.4608585360683360
 5.5561770112227, 0.4697614842051300
 5.2237356968246, 0.4783513696939950
 4.8858678809510, 0.4866228961072270
 4.5426586040092, 0.4945707695204830
 4.1942738841046, 0.5021896941722840
 3.8409825100486, 0.5094743724033470
 3.4830954707259, 0.5164195110161560
 3.1209267193074, 0.5230198147539300
 2.7547902323862, 0.5292699867044080
 2.3850000491355, 0.5351647333470540
 2.0118702495810, 0.5406987579916600
 1.6357149788222, 0.5458667655025730
 1.2568484454127, 0.5506634612488890
 0.8755848924960, 0.5550829425444760
 0.4922387060071, 0.5591164321998410
 0.1071242630094, 0.5627548910921670
 0.2794439449815, 0.5659895015528240
 0.6671513129245, 0.5688114493251370
 1.0556832366870, 0.5712119161348130
 1.4447248899346, 0.5731820867763080
 1.8339614850486, 0.5747131447317470
 2.2230780338262, 0.5757962737659580
 2.6117614580007, 0.5764226564525620
 2.9997355756021, 0.5765834785550880
 3.3868134952320, 0.5762699216579040
 3.7728261794413, 0.5754731696267710
 4.1575718143561, 0.5741844066100730
 4.5408473150765, 0.5723948179877360
 4.9224494539610, 0.5700955848999870
 5.3021749870220, 0.5672778913336960
 5.6798204856938, 0.5639329211344160
 6.0551824834258, 0.5600518592581140
 6.4280574298364, 0.5556258919730210
 6.7982415901693, 0.5506490530781360
 7.1655312520377, 0.5451242718498260
 7.5297224971480, 0.5390592590289340
 7.8906113355895, 0.5324623047833850
 8.2479936936502, 0.5253417043283560
 8.6016653456146, 0.5177057494267160
 8.9514219577775, 0.5095627343245630
 9.2970591248591, 0.5009209511481650
 9.6383722872719, 0.4917886939821060
 9.9751560890432, 0.4821742553362490
10.3072030146627, 0.4720859280434660
10.6343271406029, 0.4615320061681610
10.9563728806774, 0.4505207822000020
11.2731948899885, 0.4390605501832150
11.5846478289906, 0.4271596019613850
11.8905862300725, 0.4148262312759190
12.1908645427973, 0.4020687309395060
12.4853370962817, 0.3888953953799480
12.7738581481335, 0.3753145153910260
13.0562818263092, 0.3613344228311280
13.3324621746118, 0.3469652767728390
13.6022531163189, 0.3322219560553190
13.8655084185063, 0.3171227783668990
14.1220818590480, 0.3016863390565460
14.3718269990174, 0.2859312339577880
14.6145973367590, 0.2698760585609300
14.8502462745314, 0.2535394082351220
15.0786270714880, 0.2369398784908590
15.2995928808627, 0.2200960653837510
15.5129890709072, 0.2030265642021870
15.7186062415397, 0.1857499688819300
15.9161520718498, 0.1682848781435110
16.1053199224024, 0.1506498853372050
16.2858055695598, 0.1328635856100910
16.4573047144399, 0.1149445766530880
16.6195127560983, 0.0969114509886934
16.7721249753346, 0.0787828070144492
16.9148364256682, 0.0605772384641779
17.0473419791071, 0.0423133424433372
17.1693362866368, 0.0240095496184325
17.2805138676757, 0.0056813061422292
17.3805689703315, 0.0126610302721755
17.4691956831518, 0.0310095489714975
17.5460878771526, 0.0493564297899974
17.6109392837746, 0.0676938530666465
17.6634433406987, 0.0860139967984894
17.7032933357383, 0.1043090421118810
17.7301823488844, 0.1225711661761080
17.7438033234565, 0.1407925493503400
17.7438767007785, 0.1589653713476860
17.7302666686135, 0.1770818089336630
17.7030474641600, 0.1951340450516420
17.6623656228184, 0.2131142560633560
17.6083746234870, 0.2310146226106000
17.5412280626851, 0.2488273239017710
17.4610795004841, 0.2665445389029830
17.3680826273877, 0.2841584461967890
17.2623911192958, 0.3016612262028920
17.1441587473226, 0.3190450576047780
17.0135393284910, 0.3363020619103920
16.8706866992371, 0.3534240974022540
16.7157548429367, 0.3704037885996460
16.5488977315834, 0.3872342633360360
16.3702694434382, 0.4039086569956130
16.1800240955723, 0.4204201039127190
15.9783159088943, 0.4367617373516810
15.7652991585865, 0.4529266916468670
15.5411282202195, 0.4689081009307230
15.3059578821479, 0.4846990995779830
15.0599640981251, 0.5002928221854720
14.8033965234476, 0.5156824026029770
14.5365958012528, 0.5308609752860120
14.2599464961851, 0.5458216724288710
13.9738367334946, 0.5605576316971030
13.6786548761299, 0.5750619836900760
13.3747895232288, 0.5893278645389890
13.0626294979981, 0.6033484081138330
12.7425638702826, 0.6171167486883890
12.4149819636357, 0.6306260193856730
12.0802733346237, 0.6438687087715870
11.7388277337087, 0.6568333268679500
11.3910352615815, 0.6695043118182870
11.0372861956173, 0.6818651774083320
10.6779710331038, 0.6938994344156430
10.3134806076465, 0.7055905996947060
 9.9442058838560, 0.7169221847095130
 9.5705382048535, 0.7278777039726120
 9.1928690829313, 0.7384406704016030
 8.8115901142935, 0.7485945976611000
 8.4270914466276, 0.7583229984264380
 8.0396980811149, 0.7676093875937580
 7.6496446809524, 0.7764372780200910
 7.2571356759984, 0.7847901835113710
 6.8623745124873, 0.7926516160363160
 6.4655647925380, 0.8000050913793900
 6.0669102075734, 0.8068341217515730
 5.6666146166393, 0.8131222208174910
 5.2648820032306, 0.8188529018783140
 4.8619164464001, 0.8240096826162980
 4.4579221655241, 0.8285783987449710
 4.0531035517015, 0.8325540867345850
 3.6476650217942, 0.8359404763188160
 3.2418112171987, 0.8387425668630610
 2.8357468339333, 0.8409653564405980
 2.4296767192564, 0.8426138444168060
 2.0238058355839, 0.8436930268056830
 1.6183392876286, 0.8442079040426340
 1.2134822640081, 0.8441634732116710
 0.8094384725551, 0.8435647329109910
 0.4063983635703, 0.8424166824252330
 0.0045521485217, 0.8407243173847930
 0.3959175081010, 0.8384926392950900
 0.7948338979502, 0.8357266448767390
 1.1920203332839, 0.8324313325664500
 1.5872999609948, 0.8286117004172720
 1.9804958477355, 0.8242727472293350
 2.3714309307773, 0.8194194710355200
 2.7599280912231, 0.8140568702119540
 3.1458100697300, 0.8081899746297430
 3.5288995376058, 0.8018255336249520
 3.9090190524898, 0.7949746098937470
 4.2859910591485, 0.7876511241209510
 4.6596379287879, 0.7798692074425450
 5.0297819808524, 0.7716429916203540
 5.3962453316752, 0.7629866084767750
 5.7588501054321, 0.7539141903793400
 6.1174183210636, 0.7444398688072020
 6.4717718853394, 0.7345777757846700
 6.8217359999833, 0.7243420439013490
 7.1671334690344, 0.7137468057468000
 7.5077015453238, 0.7028061911043400
 7.8431151466215, 0.6915343337345150
 8.1730378991979, 0.6799453669537290
 8.4971332180300, 0.6680534200001790
 8.8150644652663, 0.6558726269170570
 9.1264947874253, 0.6434171171040910
 9.4310872196811, 0.6307010248669380
 9.7285046635877, 0.6177384824923280
10.0184098586810, 0.6045436051062950
10.3004654303005, 0.5911305338788020
10.5743338819035, 0.5775109627180890
10.8396776003387, 0.5636941456800870
11.0961588158219, 0.5496892551356960
11.3434396334308, 0.5355054613964590
11.5811820896887, 0.5211519376408090
11.8090480715600, 0.5066378515557310
12.0266993680686, 0.4919723773493150
12.2337976977533, 0.4771646851110250
12.4300214418135, 0.4622239455764310
12.6151459773083, 0.4471593300665590
12.7891412743209, 0.4319800108311190
12.9520957179894, 0.4166951580807460
13.1041131450255, 0.4013139438027120
13.2452974677019, 0.3858455385508690
13.3757526973293, 0.3702991138077420
13.4955828891617, 0.3546838402483280
13.6048922638729, 0.3390088899002490
13.7037850861246, 0.3232834335798270
13.7923656981088, 0.3075165074016960
13.8707385788040, 0.2917159780271150
13.9390082225004, 0.2758894108556030
13.9972793036603, 0.2600444975291390
14.0456565091815, 0.2441889292455070
14.0842446358207, 0.2283303941943440
14.1131485581380, 0.2124765844819640
14.1324732653873, 0.1966351891661140
14.1423238060112, 0.1808139005550020
14.1428059400154, 0.1650204069795780
14.1340569880656, 0.1492624003442580
14.1163002856695, 0.1335475703124770
14.0898458908824, 0.1178836071331420
14.0550412605916, 0.1022782030538940
14.0122365433175, 0.0867390463047300
13.9617820605116, 0.0712738271547632
13.9040282770794, 0.0558902380535158
13.8393258627495, 0.0405959688662931
13.7680255745147, 0.0253987085903083
13.6904783801384, 0.0103061487261862
13.6070353571007, 0.0046743004595551
13.5180477578329, 0.0195356801285698
13.4238669321394, 0.0342679246232415
13.3248444021904, 0.0488598854437730
13.2213318610610, 0.0633004153218767
13.1136810457439, 0.0775783648088504
13.0022439167643, 0.0916825860913292
12.8873724525638, 0.1056019307502500
12.7694189016939, 0.1193252497406940
12.6487347363014, 0.1328413959558960
12.5256630974006, 0.1461392193011220
12.4005460933080, 0.1592075721648700
12.2737010693107, 0.1720353053205250
12.1454162160048, 0.1846112723881380
12.0159788131639, 0.1969243232931410
11.8856762062276, 0.2089633094145850
11.7547959310559, 0.2207170823536250
11.6236254527521, 0.2321744943776120
11.4924524750286, 0.2433243974107270
11.3615647156230, 0.2541556468698320
11.2312499803577, 0.2646584800145140
11.1017961732856, 0.2748288372010820
10.9734912731096, 0.2846695361409410
10.8466233549503, 0.2941844837876730
10.7214805351045, 0.3033775873169290
10.5983510313415, 0.3122527539043430
10.4775231098856, 0.3208138900997040
10.3592850988155, 0.3290649019884460
10.2439254259182, 0.3370096974528280
10.1317255168928, 0.3446521839915160
10.0229096813807, 0.3519962666401160
 9.9176479565969, 0.3590458537452450
 9.8160986037903, 0.3658048513115800
 9.7184213151427, 0.3722771671406190
 9.6247758375967, 0.3784667076610040
 9.5353218628549, 0.3843773795436860
 9.4502191947672, 0.3900130891768960
 9.3696275766011, 0.3953777446448070
 9.2937068267760, 0.4004752526990950
 9.2226167252273, 0.4053095715332380
 9.1565171049574, 0.4098872246077150
 9.0955677799045, 0.4142200924385800
 9.0399285931973, 0.4183228710729330
 8.9897594265578, 0.4222104699565850
 8.9452200659107, 0.4258977966376010
 8.9064703811734, 0.4293997590274320
 8.8736702702068, 0.4327312637454300
 8.8469795542841, 0.4359072209238730
 8.8265580866646, 0.4389425361726390
 8.8125704322377, 0.4418521195432450
 8.8051922433650, 0.4446508774127780
 8.8045843161983, 0.4473537186213790
 8.8109419289309, 0.4499755511209030
 8.8244736057617, 0.4525312815710850
 8.8453877882004, 0.4550358198618880
 8.8738929730207, 0.4575040724915610
 8.9101976421304, 0.4599509487040370
 8.9545102487930, 0.4623913531805060
 9.0070392631489, 0.4648401975068630
 9.0679931111978, 0.4673123210727520
 9.1375802765951, 0.4698218857217660
 9.2160091456654, 0.4723829540075270
 9.3034881468406, 0.4750100026023870
 9.4002256310801, 0.4777175385027170
 9.5064299936720, 0.4805200672916860
 9.6223095735727, 0.4834320941082590
 9.7480727057323, 0.4864681291790710
 9.8839276664331, 0.4896426748570180
10.0300825694190, 0.4929702392690740
10.1867097983573, 0.4964653286444180
10.3538658665829, 0.5001424488488580
10.5314845135629, 0.5040161064750000
10.7194092637949, 0.5081008067425590
10.9174703132900, 0.5124110584649500
11.1254977754828, 0.5169613658928360
11.3433217287935, 0.5217662370724280
11.5707721885105, 0.5268401773446050
11.8076791389351, 0.5321976923732700
12.0538724524981, 0.5378532893163140
12.3091819914112, 0.5438208954200150
12.5734376136007, 0.5501098706725230
12.8464690550092, 0.5567262830682750
13.1281060633274, 0.5636755336347340
13.4181783243995, 0.5709630129414020
13.7165155123874, 0.5785941147072900
14.0229472509345, 0.5865742294615160
14.3373031680895, 0.5949087514883930
14.6594128091564, 0.6036030717611920
14.9891055240728, 0.6126625829087230
15.3261994971327, 0.6220926772367270
15.6704365976548, 0.6318987468491120
16.0214471525670, 0.6420861836478620
16.3788235487341, 0.6526603806251490
16.7421555795818, 0.6636267313384880
17.1110330395004, 0.6749906250248950
17.4850457356199, 0.6867574554437550
17.8637835079149, 0.6989326162736890
18.2468361286526, 0.7115214973977800
18.6337934906448, 0.7245294922523870
19.0242454153899, 0.7379623791184210
19.4177818267343, 0.7518271340958830
19.8139926190089, 0.7661299849961050
20.2124677523861, 0.7808768912769680
20.6127972353144, 0.7960738178473850
21.0145710778895, 0.8117267241248410
21.4173793612290, 0.8278415721110210
21.8208121829431, 0.8444243246151940
22.2244597782275, 0.8614809420642910
22.6279132492355, 0.8790173863767310
23.0307811917215, 0.8970396186633610
23.4327018035709, 0.9155536028413010
23.8333187374441, 0.9345652985072240
24.2322705236182, 0.9540806684653520
24.6291953857102, 0.9741056734908640
25.0237316044043, 0.9946462759488680
25.4155175188275, 1.0157084368013100
25.8041914339653, 1.0372981188221300
26.1893918131302, 1.0594212826552800
26.5707570963071, 1.0820838774268700
26.9479257786616, 1.1052889242837800
27.3205364087314, 1.1290313306828600
27.6882275488181, 1.1533016646517700
28.0506378516001, 1.1780899735767000
28.4074059140995, 1.2033863049296100
28.7581704516120, 1.2291807046632500
29.1025701476877, 1.2554632207038600
29.4402437551972, 1.2822238998067200
29.7708300442416, 1.3094527901403100
30.0939695893920, 1.3371399366782200
30.4093299910950, 1.3652753871447900
30.7166946304094, 1.3938491901930700
31.0159125071316, 1.4228513912710600
31.3068408873484, 1.4522720377195400
31.5893371540645, 1.4821011766218200
31.8632586266864, 1.5123288554953300
32.1284626580131, 1.5429451204896400
32.3848065207633, 1.5739400201064000
32.6321474975845, 1.6053035997835200
32.8703428493785, 1.6370258893628400
33.0992497814742, 1.6690960558446400
33.3187255063989, 1.7014995942110400
33.5286271767333, 1.7342182346471200
33.7288118944776, 1.7672334117493600
33.9191367264386, 1.8005265611843000
34.0994587738264, 1.8340791169276200
34.2696350047264, 1.8678725140856000
34.4295223513861, 1.9018881884862800
34.5789777910156, 1.9361075728485500
34.7178620907984, 1.9705121038383000
34.8460439982638, 2.0050832149063100
34.9633640985282, 2.0398023421027000
35.0696677296121, 2.0746509190700100
35.1648034955691, 2.1096103812022400
35.2486198196135, 2.1446621635299200
35.3209651894951, 2.1797877011442200
35.3816879720009, 2.2149684280359500
35.4306364781715, 2.2501857785391400
35.4676590012223, 2.2854211897638600
35.4926037615528, 2.3206561727677400
35.5053189042079, 2.3558735960374900
35.5056524939929, 2.3910580473329700
35.4934526042607, 2.4261944371014200
35.4685672001909, 2.4612676650444400
35.4308442088225, 2.4962626321405900
35.3801314948907, 2.5311642387375000
35.3162768737108, 2.5659573856976500
35.2391280785706, 2.6006269723642700
35.1485328143800, 2.6351578994837400
35.0443348556478, 2.6695350680295800
34.9264405251361, 2.7037433781071600
34.7949369841662, 2.7377677304628700
34.6499760088810, 2.7715930244903900
34.4917157078441, 2.8052041625916400
34.3203141735566, 2.8385860433678800
34.1359295242054, 2.8717235679491200
33.9387198526815, 2.9046016362691100
33.7288432830756, 2.9372051491246800
33.5064579184182, 2.9695190072016700
33.2717219505117, 3.0015282592224400
33.0247935329720, 3.0332195825082500
32.7658308501198, 3.0645845268673300
32.4949921674545, 3.0956167085730300
32.2124357522314, 3.1263097562039200
31.9183199318326, 3.1566572985959700
31.6128030698927, 3.1866529638684700
31.2960436021830, 3.2162903812510900
30.9681999932998, 3.2455631789438400
30.6294309624953, 3.2744649846370000
30.2799032293798, 3.3029894280901900
29.9198149685478, 3.3311301365646700
29.5494241287793, 3.3588807402894400
29.1690356580757, 3.3862348671314300
28.7789582079345, 3.4131861448263200
28.3795004926765, 3.4397282018769700
27.9709713398531, 3.4658546685477400
27.5536796468366, 3.4915591720897800
27.1279343919029, 3.5168353402690500
26.6940446822266, 3.5416768043997500
26.2523196641263, 3.5660775142386900
25.8030686109956, 3.5900324703952500
25.3466008541879, 3.6135355916057100
24.8832258483987, 3.6365804495608100
24.4132531037012, 3.6591606198730200
23.9369922289164, 3.6812696730621400
23.4547529077347, 3.7029011838674600
22.9668449199843, 3.7240487241866700
22.4735781321983, 3.7447058667452100
21.9752625921088, 3.7648661850912200
21.4722087840585, 3.7845232529974500
20.9646963382147, 3.8036706420209100
20.4529709345653, 3.8223019247027900
19.9372740022973, 3.8404106747653900
19.4178471460861, 3.8579904650401200
18.8949320206538, 3.8750348679445500
18.3687703415913, 3.8915374570722500
17.8396038741798, 3.9074918051789400
17.3076744496641, 3.9228914846417800
16.7732239132039, 3.9377300677875200
16.2364941661462, 3.9520007968965100
15.6977271455326, 3.9656990800395600
15.1571648161082, 3.9788269585917100
14.6150491868906, 3.9913874262729600
14.0716222588804, 4.0033834769496300
13.5271260833723, 4.0148181038268900
12.9818027176347, 4.0256943008215500
12.4358942204722, 4.0360150614214200
11.8896426559325, 4.0457833797401700
11.3432912651167, 4.0550022484075400
10.7970888276475, 4.0636746624810700
10.2512555691213, 4.0718036146308700
 9.7059468896569, 4.0793920985062700
 9.1612930059663, 4.0864431083471200
 8.6174239787988, 4.0929596371970600
 8.0744698753296, 4.0989446791243200
 7.5325607362632, 4.1044012276116600
 6.9918265926072, 4.1093322763184800
 6.4523974695935, 4.1137408189143100
 5.9144033721049, 4.1176298618533600
 5.3779742621838, 4.1210030470013500
 4.8432400986339, 4.1238657185382500
 4.3103307842010, 4.1262244342056500
 3.7793762100410, 4.1280858368976300
 3.2505062298437, 4.1294565710729700
 2.7238506657747, 4.1303432804434400
 2.1995392514499, 4.1307526092204800
 1.6777017307796, 4.1306912012723200
 1.1584677731708, 4.1301657005530200
 0.6419669264646, 4.1291827511680100
 0.1283201269643, 4.1277489970511700
 0.3823825255067, 4.1258710820303200
 0.8900427369175, 4.1235556499888700
 1.3945580567313, 4.1208093453199500
 1.8958261200424, 4.1176388116041100
 2.3937445550767, 4.1140506931385800
 2.8882111176354, 4.1100516335947900
 3.3791235639029, 4.1056482767450400
 3.8663797398308, 4.1008472673408600
 4.3498775543286, 4.0956552615405900
 4.8295149953996, 4.0900790205515000
 5.3051900762745, 4.0841241443898000
 5.7768009064358, 4.0777951755467100
 6.2442456755777, 4.0710966254474100
 6.7074226353972, 4.0640330041593900
 7.1662301012049, 4.0566088223608800
 7.6205664981026, 4.0488285905938000
 8.0703303075236, 4.0406968197533800
 8.5154200517460, 4.0322180206894600
 8.9557260301535, 4.0233967031616500
 9.3911108227754, 4.0142373784386700
 9.8214512117252, 4.0047445568706600
10.2467033808527, 3.9949227490651800
10.6668351864042, 3.9847764656095800
11.0818145429060, 3.9743102175252800
11.4916094363437, 3.9635285145870500
11.8961879417456, 3.9524358684219700
12.2955182011429, 3.9410367888047900
12.6895684440340, 3.9293357864238200
13.0783069617196, 3.9173374685318200
13.4617021586884, 3.9050470490133800
13.8397224789526, 3.8924690512507500
14.2123364673956, 3.8796075594627700
14.5795127571994, 3.8664666564349200
14.9412200369322, 3.8530504248012200
15.2974271017474, 3.8393629485534200
15.6481028133475, 3.8254083096643700
15.9932161176509, 3.8111905915302400
16.3327360771345, 3.7967138774260700
16.6666341335902, 3.7819822500868300
16.9949000206967, 3.7669997927219600
17.3175553438714, 3.7517705879503300
17.6346373498375, 3.7362987192085300
17.9461843467721, 3.7205882693274000
18.2522347146741, 3.7046433209258400
18.5528268599481, 3.6884679580360000
18.8479992312504, 3.6720662627165100
19.1377903180281, 3.6554423186259900
19.4222386514626, 3.6386002078786400
19.7013827829996, 3.6215440104536000
19.9752613180933, 3.6042774261188800
20.2439128834304, 3.5868026942743100
20.5073761389099, 3.5691216547875600
20.7656897919394, 3.5512361462998400
21.0188925603668, 3.5331480086889600
21.2670232113931, 3.5148590818276100
21.5101205223380, 3.4963712040440900
21.7482233004663, 3.4776862156603400
21.9813705455800, 3.4588059555244900
22.2096037340731, 3.4397322633477800
22.4329695259883, 3.4204669779631900
22.6515021178685, 3.4010119394807000
22.8652229639217, 3.3813689868039500
23.0741531812423, 3.3615399593110600
23.2783138826856, 3.3415266964356400
23.4777262134078, 3.3213310381564300
23.6724113375896, 3.3009548229682500
23.8623904478787, 3.2803998903753900
24.0476847587833, 3.2596680827893800
24.2283154737145, 3.2387619261740500
24.4043038512423, 3.2176858994097900
24.5756711396405, 3.1964454726414300
24.7424386158396, 3.1750462186652600
24.9046275563205, 3.1534937079861000
25.0622592685871, 3.1317935126330600
25.2153550448737, 3.1099512043425100
25.3639362209395, 3.0879723545580700
25.5080241034454, 3.0658625351473100
25.6476403736311, 3.0436273178365100
25.7828117644500, 3.0212722742611100
25.9135827621285, 2.9988029756830000
26.0399938582081, 2.9762249942827200
26.1620802787542, 2.9535439015038800
26.2798771979731, 2.9307652687295300
26.3934197859758, 2.9078946682209600
26.5027432221065, 2.8849376711391300
26.6078826245205, 2.8618998492406000
26.7088731364011, 2.8387867741810000
26.8057498712474, 2.8156040146884700
26.8985479202824, 2.7923569628669200
26.9873023678208, 2.7690501503407400
27.0720482538321, 2.7456871960357500
27.1528206385346, 2.7222716469440100
27.2296545277741, 2.6988070511377300
27.3025849050625, 2.6752969557603700
27.3716467682677, 2.6517449083491200
27.4368750486059, 2.6281544567137100
27.4983046832438, 2.6045291481187700
27.5559714905796, 2.5808725295563300
27.6099154291732, 2.5571881495024200
27.6601723654553, 2.5334795547168800
27.7067602051064, 2.5097502929287100
27.7496920285986, 2.4860039119072500
27.7889808784729, 2.4622439586647800
27.8246398005132, 2.4384739810917600
27.8566818044417, 2.4146975261701700
27.8851198659032, 2.3909181417905000
27.9099669646374, 2.3671393757321900
27.9312360320944, 2.3433647630252700
27.9489399967064, 2.3195976476604500
27.9630917366608, 2.2958410548123200
27.9737041379332, 2.2720978822622600
27.9807900277048, 2.2483710254194500
27.9843622161392, 2.2246633785725500
27.9844334968019, 2.2009778369692600
27.9810166375709, 2.1773172956855800
27.9741243469379, 2.1536846498783500
27.9637693181818, 2.1300827943914400
27.9499636975179, 2.1065146238062600
27.9327346537687, 2.0829830340165300
27.9121520512669, 2.0594909192604500
27.8883004214946, 2.0360411749976600
27.8612654858145, 2.0126366957591100
27.8311328574933, 1.9892803771760500
27.7979881203803, 1.9659751137390500
27.7619167962458, 1.9427238008169000
27.7230043535215, 1.9195293328194100
27.6813361972839, 1.8963946053677400
27.6369976954572, 1.8733224845464000
27.5900741443616, 1.8503155157461900
27.5406508039771, 1.8273753860992400
27.4888128706361, 1.8045034248455700
27.4346455072855, 1.7817009572782300
27.3782338097285, 1.7589693105678300
27.3196628427279, 1.7363098110168900
27.2590176165542, 1.7137237843828100
27.1963831029094, 1.6912125582500900
27.1318441843703, 1.6687774582650900
27.0654838739769, 1.6464198110432400
26.9973783916704, 1.6241409430586400
26.9275904551183, 1.6019421803210600
26.8561715374891, 1.5798248503342700
26.7831722435102, 1.5577902780884400
26.7086431337517, 1.5358397907441400
26.6326347491831, 1.5139747153104900
26.5551975964836, 1.4921963771612600
26.4763821706304, 1.4705061032955100
26.3962389235863, 1.4489052198340300
26.3148182762130, 1.4273949761487700
26.2321706570418, 1.4059762737838100
26.1483464403300, 1.3846499720174100
26.0633959875236, 1.3634169589174400
